customerID,gender,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn
CUST-4275,Male,0,48,37.16,1783.6799999999998,Yes
CUST-4276,Male,0,65,41.2,2678.0,No
CUST-4277,Female,0,26,73.2,1903.2,No
CUST-4278,Male,1,8,37.66,301.28,Yes
CUST-4279,Male,0,50,83.5,4175.0,Yes
CUST-4280,Female,0,38,49.17,1868.46,No
CUST-4281,Female,0,10,99.15,991.5,No
CUST-4282,Female,0,42,100.81,4234.02,No
CUST-4283,Female,0,37,66.38,2456.06,No
CUST-4284,Male,0,26,38.08,990.0799999999999,No
CUST-4285,Female,1,12,84.68,1016.1600000000001,No
CUST-4286,Female,1,49,119.28,5844.72,No
CUST-4287,Male,1,14,82.26,1151.64,No
CUST-4288,Male,1,46,23.58,1084.6799999999998,Yes
CUST-4289,Female,0,35,21.73,760.5500000000001,Yes
CUST-4290,Male,1,29,52.04,1509.16,No
CUST-4291,Female,0,12,39.58,474.96,No
CUST-4292,Female,0,44,101.31,4457.64,No
CUST-4293,Male,0,66,104.48,6895.68,Yes
CUST-4294,Male,0,2,45.86,91.72,No
CUST-4295,Female,0,59,52.56,3101.04,No
CUST-4296,Female,1,17,43.62,741.54,No
CUST-4297,Female,0,10,110.84,1108.4,No
CUST-4298,Male,0,18,70.26,1264.68,No
CUST-4299,Female,0,22,85.61,1883.42,No
CUST-4300,Female,0,58,61.55,3569.8999999999996,No
CUST-4301,Female,0,53,83.1,4404.299999999999,No
CUST-4302,Female,0,1,58.59,58.59,No
CUST-4303,Female,0,61,53.97,3292.17,No
CUST-4304,Male,0,31,83.45,2586.9500000000003,Yes
CUST-4305,Female,0,31,79.11,2452.41,No
CUST-4306,Female,0,66,49.35,3257.1,Yes
CUST-4307,Female,0,19,34.93,663.67,Yes
CUST-4308,Female,0,53,56.86,3013.58,No
CUST-4309,Male,0,22,61.52,1353.44,No
CUST-4310,Male,0,23,82.87,1906.0100000000002,No
CUST-4311,Male,0,15,111.45,1671.75,No
CUST-4312,Female,0,26,23.62,614.12,No
CUST-4313,Female,0,3,44.37,133.10999999999999,No
CUST-4314,Male,0,20,39.37,787.4,No
CUST-4315,Male,0,40,70.23,2809.2000000000003,No
CUST-4316,Male,0,39,62.97,2455.83,Yes
CUST-4317,Female,1,18,92.9,1672.2,Yes
CUST-4318,Female,1,41,44.24,1813.8400000000001,No
CUST-4319,Male,0,70,79.45,5561.5,No
CUST-4320,Male,0,27,108.39,2926.53,Yes
CUST-4321,Male,0,15,111.07,1666.05,No
CUST-4322,Female,1,37,115.88,4287.5599999999995,No
CUST-4323,Female,1,58,97.33,5645.14,No
CUST-4324,Female,0,5,110.6,553.0,No
CUST-4325,Male,1,7,43.45,304.15000000000003,No
CUST-4326,Male,0,41,39.76,1630.1599999999999,No
CUST-4327,Female,0,10,20.65,206.5,No
CUST-4328,Male,0,62,90.68,5622.160000000001,No
CUST-4329,Female,0,26,113.75,2957.5,No
CUST-4330,Male,1,68,38.69,2630.92,No
CUST-4331,Male,0,24,83.69,2008.56,Yes
CUST-4332,Male,0,41,94.65,3880.65,Yes
CUST-4333,Male,1,65,112.76,7329.400000000001,No
CUST-4334,Female,1,17,84.69,1439.73,No
CUST-4335,Male,0,24,117.03,2808.7200000000003,No
CUST-4336,Female,0,27,54.47,1470.69,No
CUST-4337,Female,0,7,54.99,384.93,Yes
CUST-4338,Female,0,12,74.3,891.5999999999999,Yes
CUST-4339,Male,1,3,58.35,175.05,No
CUST-4340,Female,1,10,20.14,201.4,Yes
CUST-4341,Female,0,33,93.18,3074.94,No
CUST-4342,Female,0,46,95.17,4377.82,No
CUST-4343,Male,0,59,94.7,5587.3,No
CUST-4344,Male,1,52,54.5,2834.0,No
CUST-4345,Female,0,6,72.23,433.38,No
CUST-4346,Male,0,2,56.0,112.0,No
CUST-4347,Female,0,29,21.6,626.4000000000001,No
CUST-4348,Female,0,40,76.24,3049.6,No
CUST-4349,Male,0,61,32.38,1975.18,No
CUST-4350,Female,0,68,28.0,1904.0,Yes
CUST-4351,Male,1,68,95.55,6497.4,No
CUST-4352,Male,1,29,20.95,607.55,No
CUST-4353,Female,0,62,115.9,7185.8,Yes
CUST-4354,Male,0,60,71.53,4291.8,Yes
CUST-4355,Male,0,41,118.3,4850.3,Yes
CUST-4356,Female,0,65,25.8,1677.0,No
CUST-4357,Female,0,64,78.35,5014.4,No
CUST-4358,Male,1,63,54.93,3460.59,Yes
CUST-4359,Male,0,48,104.35,5008.799999999999,No
CUST-4360,Female,0,20,56.12,1122.3999999999999,No
CUST-4361,Male,1,37,46.05,1703.85,No
CUST-4362,Male,1,64,105.76,6768.64,No
CUST-4363,Male,0,5,57.47,287.35,No
CUST-4364,Male,0,34,21.68,737.12,No
CUST-4365,Male,0,39,59.03,2302.17,No
CUST-4366,Male,0,67,85.45,5725.150000000001,No
CUST-4367,Male,0,62,45.44,2817.2799999999997,No
CUST-4368,Female,0,24,63.2,1516.8000000000002,No
CUST-4369,Female,1,3,25.67,77.01,No
CUST-4370,Female,0,71,78.81,5595.51,No
CUST-4371,Female,0,67,95.63,6407.21,No
CUST-4372,Female,0,50,61.33,3066.5,Yes
CUST-4373,Male,0,29,62.02,1798.5800000000002,Yes
CUST-4374,Male,1,32,28.83,922.56,No
CUST-4375,Male,0,39,40.19,1567.4099999999999,No
CUST-4376,Male,0,9,35.47,319.23,Yes
CUST-4377,Female,0,14,68.17,954.38,No
CUST-4378,Male,0,68,72.93,4959.240000000001,No
CUST-4379,Male,0,64,114.89,7352.96,No
CUST-4380,Female,0,20,27.32,546.4,Yes
CUST-4381,Male,0,28,79.99,2239.72,No
CUST-4382,Male,0,14,72.65,1017.1000000000001,Yes
CUST-4383,Female,0,44,71.62,3151.28,No
CUST-4384,Male,1,39,107.32,4185.48,No
CUST-4385,Male,1,28,40.55,1135.3999999999999,No
CUST-4386,Male,0,64,24.08,1541.12,No
CUST-4387,Male,0,32,87.23,2791.36,Yes
CUST-4388,Male,0,9,54.52,490.68,No
CUST-4389,Female,0,28,21.76,609.2800000000001,Yes
CUST-4390,Female,0,17,45.14,767.38,No
CUST-4391,Female,1,55,50.93,2801.15,Yes
CUST-4392,Female,1,10,81.68,816.8000000000001,No
CUST-4393,Female,0,6,37.26,223.56,No
CUST-4394,Female,0,48,61.31,2942.88,No
CUST-4395,Male,1,67,68.25,4572.75,Yes
CUST-4396,Female,1,41,65.92,2702.7200000000003,No
CUST-4397,Female,0,60,117.39,7043.4,Yes
CUST-4398,Male,0,42,24.55,1031.1000000000001,No
CUST-4399,Male,0,71,115.1,8172.099999999999,No
CUST-4400,Female,0,28,78.19,2189.3199999999997,No
CUST-4401,Male,0,13,99.57,1294.4099999999999,No
CUST-4402,Female,0,15,63.04,945.6,Yes
CUST-4403,Male,0,36,65.38,2353.68,No
CUST-4404,Female,0,15,107.93,1618.95,No
CUST-4405,Male,0,56,109.59,6137.04,No
CUST-4406,Male,0,4,43.87,175.48,No
CUST-4407,Female,1,52,39.92,2075.84,No
CUST-4408,Female,1,10,69.62,696.2,No
CUST-4409,Female,0,45,110.03,4951.35,No
CUST-4410,Female,0,29,52.24,1514.96,No
CUST-4411,Female,1,53,85.2,4515.6,No
CUST-4412,Male,0,29,90.82,2633.7799999999997,No
CUST-4413,Female,0,23,97.87,2251.01,No
CUST-4414,Female,0,57,76.39,4354.2300000000005,Yes
CUST-4415,Male,0,50,60.25,3012.5,No
CUST-4416,Male,0,21,116.7,2450.7000000000003,Yes
CUST-4417,Female,1,43,81.13,3488.5899999999997,No
CUST-4418,Male,0,10,92.86,928.6,Yes
CUST-4419,Male,0,30,54.5,1635.0,No
CUST-4420,Female,1,51,86.99,4436.49,No
CUST-4421,Male,0,33,45.78,1510.74,Yes
CUST-4422,Male,0,18,44.51,801.18,No
CUST-4423,Female,0,22,91.47,2012.34,No
CUST-4424,Female,0,64,72.14,4616.96,Yes
CUST-4425,Male,0,21,88.33,1854.93,No
CUST-4426,Male,0,1,46.94,46.94,No
CUST-4427,Female,0,15,79.87,1198.0500000000002,Yes
CUST-4428,Male,0,36,64.39,2318.04,No
CUST-4429,Male,0,47,79.7,3745.9,No
CUST-4430,Male,0,54,49.09,2650.86,No
CUST-4431,Female,0,32,91.55,2929.6,No
CUST-4432,Male,0,58,100.59,5834.22,No
CUST-4433,Male,0,46,45.99,2115.54,No
CUST-4434,Female,1,54,50.06,2703.2400000000002,No
CUST-4435,Male,0,33,86.12,2841.96,Yes
CUST-4436,Male,0,39,89.56,3492.84,No
CUST-4437,Female,0,23,90.41,2079.43,No
CUST-4438,Female,0,43,88.27,3795.6099999999997,No
CUST-4439,Female,0,55,59.28,3260.4,Yes
CUST-4440,Female,1,2,59.49,118.98,No
CUST-4441,Male,1,66,45.48,3001.68,Yes
CUST-4442,Male,0,38,35.68,1355.84,No
CUST-4443,Female,0,29,89.26,2588.54,No
CUST-4444,Female,0,67,29.32,1964.44,No
CUST-4445,Male,0,71,113.78,8078.38,No
CUST-4446,Female,0,36,102.67,3696.12,No
CUST-4447,Male,0,29,105.75,3066.75,Yes
CUST-4448,Female,1,37,110.67,4094.79,No
CUST-4449,Male,0,45,60.86,2738.7,No
CUST-4450,Female,0,16,104.67,1674.72,No
CUST-4451,Female,0,31,35.81,1110.1100000000001,No
CUST-4452,Male,0,34,22.16,753.44,Yes
CUST-4453,Female,0,50,98.49,4924.5,No
CUST-4454,Male,1,65,27.48,1786.2,No
CUST-4455,Male,0,62,118.85,7368.7,Yes
CUST-4456,Male,0,43,87.48,3761.6400000000003,Yes
CUST-4457,Male,0,56,95.34,5339.04,No
CUST-4458,Male,0,15,44.58,668.6999999999999,No
CUST-4459,Female,1,48,87.39,4194.72,No
CUST-4460,Female,0,49,24.32,1191.68,No
CUST-4461,Male,0,44,103.78,4566.32,No
CUST-4462,Female,1,10,36.96,369.6,No
CUST-4463,Male,0,20,89.74,1794.8,No
CUST-4464,Female,0,70,42.45,2971.5,Yes
CUST-4465,Female,0,8,26.85,214.8,No
CUST-4466,Female,1,45,68.15,3066.7500000000005,Yes
CUST-4467,Female,0,34,36.93,1255.62,No
CUST-4468,Male,0,51,92.94,4739.94,No
CUST-4469,Male,0,4,43.76,175.04,No
CUST-4470,Female,0,39,54.25,2115.75,Yes
CUST-4471,Female,0,24,76.74,1841.7599999999998,Yes
CUST-4472,Male,0,55,48.5,2667.5,No
CUST-4473,Female,0,26,57.8,1502.8,No
CUST-4474,Male,0,25,101.56,2539.0,No
CUST-4475,Male,0,36,37.92,1365.1200000000001,No
CUST-4476,Male,0,71,28.22,2003.62,No
CUST-4477,Female,1,58,52.84,3064.7200000000003,Yes
CUST-4478,Male,0,12,62.44,749.28,Yes
CUST-4479,Female,0,1,74.27,74.27,No
CUST-4480,Male,0,50,57.24,2862.0,No
CUST-4481,Female,0,25,98.99,2474.75,Yes
CUST-4482,Female,1,5,23.93,119.65,Yes
CUST-4483,Female,1,68,63.18,4296.24,No
CUST-4484,Male,1,6,58.23,349.38,No
CUST-4485,Male,0,26,84.76,2203.76,No
CUST-4486,Female,0,55,116.63,6414.65,No
CUST-4487,Female,0,39,71.04,2770.5600000000004,Yes
CUST-4488,Female,0,9,118.69,1068.21,No
CUST-4489,Male,0,45,50.22,2259.9,Yes
CUST-4490,Male,1,14,23.09,323.26,No
CUST-4491,Male,0,55,36.57,2011.35,No
CUST-4492,Male,0,9,59.51,535.59,No
CUST-4493,Female,0,15,51.63,774.45,No
CUST-4494,Female,1,37,29.71,1099.27,No
CUST-4495,Male,0,50,63.27,3163.5,No
CUST-4496,Male,0,21,53.81,1130.01,Yes
CUST-4497,Female,1,57,32.26,1838.82,No
CUST-4498,Male,0,19,49.61,942.59,Yes
CUST-4499,Male,0,58,108.64,6301.12,No
CUST-4500,Male,0,6,50.2,301.20000000000005,No
CUST-4501,Male,0,4,91.4,365.6,Yes
CUST-4502,Male,1,43,81.2,3491.6,No
CUST-4503,Male,0,42,62.72,2634.24,Yes
CUST-4504,Female,0,3,43.9,131.7,No
CUST-4505,Male,0,1,56.9,56.9,Yes
CUST-4506,Male,0,55,79.21,4356.549999999999,No
CUST-4507,Female,0,15,55.08,826.1999999999999,No
CUST-4508,Female,0,47,41.49,1950.0300000000002,No
CUST-4509,Female,0,46,31.65,1455.8999999999999,No
CUST-4510,Male,0,58,107.98,6262.84,Yes
CUST-4511,Female,1,71,64.03,4546.13,No
CUST-4512,Male,0,39,82.52,3218.2799999999997,Yes
CUST-4513,Male,0,3,69.04,207.12,No
CUST-4514,Male,0,30,107.26,3217.8,No
CUST-4515,Female,1,35,74.69,2614.15,No
CUST-4516,Female,0,57,68.08,3880.56,Yes
CUST-4517,Female,0,29,112.46,3261.3399999999997,Yes
CUST-4518,Female,0,50,91.97,4598.5,Yes
CUST-4519,Female,0,62,31.15,1931.3,No
CUST-4520,Male,0,52,37.77,1964.0400000000002,Yes
CUST-4521,Male,1,14,98.71,1381.9399999999998,No
CUST-4522,Male,1,35,103.59,3625.65,Yes
CUST-4523,Male,0,28,74.52,2086.56,Yes
CUST-4524,Female,0,58,75.45,4376.1,No
CUST-4525,Female,0,30,83.19,2495.7,Yes
CUST-4526,Male,0,7,63.91,447.37,No
CUST-4527,Female,1,39,88.02,3432.7799999999997,No
CUST-4528,Female,0,69,30.85,2128.65,Yes
CUST-4529,Male,0,35,116.13,4064.5499999999997,No
CUST-4530,Male,0,52,95.02,4941.04,No
CUST-4531,Female,0,14,83.12,1163.68,Yes
CUST-4532,Female,0,63,51.63,3252.69,Yes
CUST-4533,Male,0,36,36.1,1299.6000000000001,No
CUST-4534,Male,0,24,60.93,1462.32,Yes
CUST-4535,Male,1,40,86.16,3446.3999999999996,No
CUST-4536,Female,0,29,83.37,2417.73,No
CUST-4537,Male,0,53,58.26,3087.7799999999997,Yes
CUST-4538,Male,0,22,81.33,1789.26,No
CUST-4539,Female,0,15,101.37,1520.5500000000002,No
CUST-4540,Female,0,69,22.63,1561.47,No
CUST-4541,Female,0,64,65.06,4163.84,No
CUST-4542,Female,0,4,95.86,383.44,No
CUST-4543,Female,0,18,74.61,1342.98,Yes
CUST-4544,Male,1,42,85.15,3576.3,No
CUST-4545,Male,0,30,71.67,2150.1,No
CUST-4546,Female,0,15,119.19,1787.85,No
CUST-4547,Female,0,70,25.46,1782.2,No
CUST-4548,Female,0,55,69.1,3800.4999999999995,No
CUST-4549,Female,0,53,29.14,1544.42,No
CUST-4550,Female,1,16,35.98,575.68,No
CUST-4551,Male,0,34,58.3,1982.1999999999998,No
CUST-4552,Male,1,27,35.55,959.8499999999999,No
CUST-4553,Male,0,13,116.37,1512.81,Yes
CUST-4554,Male,0,27,114.68,3096.36,No
CUST-4555,Female,0,69,53.61,3699.09,No
CUST-4556,Male,1,31,83.97,2603.07,Yes
CUST-4557,Female,0,3,73.38,220.14,No
CUST-4558,Female,1,30,101.56,3046.8,No
CUST-4559,Female,1,21,82.74,1737.54,No
CUST-4560,Male,1,6,20.03,120.18,No
CUST-4561,Female,0,32,96.32,3082.24,Yes
CUST-4562,Male,0,42,94.68,3976.5600000000004,No
CUST-4563,Male,0,62,70.97,4400.14,Yes
CUST-4564,Female,0,32,110.29,3529.28,Yes
CUST-4565,Female,0,39,110.84,4322.76,No
CUST-4566,Female,0,64,72.39,4632.96,No
CUST-4567,Male,0,30,80.8,2424.0,Yes
CUST-4568,Female,0,63,119.65,7537.950000000001,No
CUST-4569,Male,0,31,49.88,1546.28,No
CUST-4570,Female,0,40,52.46,2098.4,Yes
CUST-4571,Female,0,33,38.28,1263.24,Yes
CUST-4572,Male,0,63,109.59,6904.17,No
CUST-4573,Male,0,25,94.45,2361.25,Yes
CUST-4574,Male,0,36,30.56,1100.1599999999999,No
CUST-4575,Male,0,24,118.18,2836.32,No
CUST-4576,Male,0,58,93.1,5399.799999999999,No
CUST-4577,Male,0,39,105.05,4096.95,No
CUST-4578,Female,0,46,24.82,1141.72,No
CUST-4579,Female,0,10,70.5,705.0,Yes
CUST-4580,Male,0,32,89.86,2875.52,No
CUST-4581,Female,0,36,74.29,2674.44,No
CUST-4582,Male,0,28,86.66,2426.48,Yes
CUST-4583,Female,0,16,101.79,1628.64,No
CUST-4584,Female,0,16,57.43,918.88,Yes
CUST-4585,Male,0,18,104.87,1887.66,Yes
CUST-4586,Male,0,8,36.29,290.32,No
CUST-4587,Male,0,70,47.09,3296.3,No
CUST-4588,Female,0,1,24.33,24.33,No
CUST-4589,Male,0,62,56.44,3499.2799999999997,Yes
CUST-4590,Female,0,38,57.99,2203.62,No
CUST-4591,Male,1,45,100.53,4523.85,Yes
CUST-4592,Female,0,58,85.31,4947.9800000000005,No
CUST-4593,Female,0,1,63.67,63.67,No
CUST-4594,Male,0,32,85.21,2726.72,No
CUST-4595,Female,0,8,25.28,202.24,No
CUST-4596,Female,1,40,38.03,1521.2,No
CUST-4597,Male,0,56,82.69,4630.639999999999,No
CUST-4598,Female,0,63,84.14,5300.82,No
CUST-4599,Male,1,36,97.41,3506.7599999999998,No
CUST-4600,Male,0,57,60.3,3437.1,No
CUST-4601,Male,0,45,92.26,4151.7,No
CUST-4602,Male,1,2,88.4,176.8,No
CUST-4603,Female,0,68,116.34,7911.12,Yes
CUST-4604,Female,0,50,41.51,2075.5,Yes
CUST-4605,Female,0,29,75.17,2179.93,No
CUST-4606,Male,0,10,80.18,801.8000000000001,No
CUST-4607,Female,0,27,119.86,3236.22,No
CUST-4608,Female,1,15,40.12,601.8,No
CUST-4609,Male,0,60,72.32,4339.2,No
CUST-4610,Male,0,31,54.62,1693.22,No
CUST-4611,Female,1,21,72.59,1524.39,No
CUST-4612,Male,0,60,43.21,2592.6,Yes
CUST-4613,Male,0,58,24.76,1436.0800000000002,No
CUST-4614,Male,0,41,77.26,3167.6600000000003,No
CUST-4615,Male,1,46,53.59,2465.1400000000003,No
CUST-4616,Female,1,45,38.19,1718.55,No
CUST-4617,Male,0,26,52.39,1362.14,Yes
CUST-4618,Male,0,51,24.93,1271.43,Yes
CUST-4619,Male,0,36,115.04,4141.4400000000005,No
CUST-4620,Male,1,52,78.11,4061.72,Yes
CUST-4621,Male,0,51,101.48,5175.4800000000005,Yes
CUST-4622,Male,0,3,62.31,186.93,No
CUST-4623,Male,1,14,110.33,1544.62,No
CUST-4624,Male,0,49,68.33,3348.17,No
CUST-4625,Female,0,1,77.39,77.39,Yes
CUST-4626,Male,0,57,69.18,3943.26,No
CUST-4627,Female,0,17,93.33,1586.61,No
CUST-4628,Male,0,50,76.67,3833.5,No
CUST-4629,Male,1,14,47.16,660.24,No
CUST-4630,Male,0,59,34.55,2038.4499999999998,No
CUST-4631,Male,0,3,80.61,241.82999999999998,No
CUST-4632,Female,0,40,68.92,2756.8,No
CUST-4633,Male,0,66,29.6,1953.6000000000001,Yes
CUST-4634,Male,0,34,59.56,2025.04,No
CUST-4635,Female,0,9,71.48,643.32,Yes
CUST-4636,Female,1,21,102.69,2156.49,Yes
CUST-4637,Male,0,25,27.61,690.25,Yes
CUST-4638,Female,0,44,54.85,2413.4,No
CUST-4639,Female,0,25,102.27,2556.75,Yes
CUST-4640,Female,1,9,84.84,763.5600000000001,No
CUST-4641,Male,0,62,49.0,3038.0,No
CUST-4642,Male,0,26,104.53,2717.78,Yes
CUST-4643,Male,0,57,69.33,3951.81,No
CUST-4644,Female,1,37,69.84,2584.08,Yes
CUST-4645,Male,0,16,117.66,1882.56,No
CUST-4646,Female,0,37,114.71,4244.2699999999995,No
CUST-4647,Male,0,24,55.85,1340.4,Yes
CUST-4648,Male,0,26,34.06,885.5600000000001,No
CUST-4649,Female,0,20,52.57,1051.4,No
CUST-4650,Male,0,9,23.05,207.45000000000002,Yes
CUST-4651,Female,0,29,22.08,640.3199999999999,No
CUST-4652,Female,1,31,59.55,1846.05,No
CUST-4653,Male,1,19,114.1,2167.9,Yes
CUST-4654,Female,0,20,107.14,2142.8,No
CUST-4655,Male,1,27,71.14,1920.78,Yes
CUST-4656,Male,0,44,76.52,3366.8799999999997,No
CUST-4657,Female,0,35,20.59,720.65,Yes
CUST-4658,Male,0,71,41.55,2950.0499999999997,No
CUST-4659,Female,0,22,22.48,494.56,No
CUST-4660,Male,0,15,95.45,1431.75,Yes
CUST-4661,Male,0,13,34.56,449.28000000000003,No
CUST-4662,Male,0,4,106.9,427.6,Yes
CUST-4663,Male,0,56,84.33,4722.48,No
CUST-4664,Male,0,23,42.94,987.6199999999999,Yes
CUST-4665,Female,0,34,35.77,1216.18,No
CUST-4666,Female,1,17,82.76,1406.92,No
CUST-4667,Female,0,28,110.08,3082.24,No
CUST-4668,Female,0,14,91.84,1285.76,Yes
CUST-4669,Female,0,34,54.85,1864.9,No
CUST-4670,Female,0,57,78.74,4488.179999999999,No
CUST-4671,Male,1,55,51.08,2809.4,No
CUST-4672,Male,0,66,119.91,7914.0599999999995,No
CUST-4673,Female,0,37,94.88,3510.56,No
CUST-4674,Female,0,68,81.44,5537.92,No
CUST-4675,Male,0,26,62.33,1620.58,No
CUST-4676,Male,1,61,81.82,4991.0199999999995,Yes
CUST-4677,Male,0,67,54.16,3628.72,No
CUST-4678,Female,0,52,22.89,1190.28,No
CUST-4679,Female,0,18,59.51,1071.18,Yes
CUST-4680,Female,0,53,113.05,5991.65,No
CUST-4681,Male,0,63,82.63,5205.69,No
CUST-4682,Male,0,53,28.4,1505.1999999999998,No
CUST-4683,Female,0,27,108.5,2929.5,Yes
CUST-4684,Female,0,31,46.89,1453.59,Yes
CUST-4685,Male,1,1,44.38,44.38,No
CUST-4686,Male,0,6,49.71,298.26,Yes
CUST-4687,Male,0,11,77.72,854.92,No
CUST-4688,Male,0,34,74.47,2531.98,No
CUST-4689,Female,0,63,69.14,4355.82,No
CUST-4690,Male,0,53,91.75,4862.75,No
CUST-4691,Male,0,18,51.65,929.6999999999999,No
CUST-4692,Male,0,21,98.21,2062.41,No
CUST-4693,Female,0,19,37.53,713.07,No
CUST-4694,Female,1,4,98.26,393.04,Yes
CUST-4695,Male,0,29,86.38,2505.02,No
CUST-4696,Male,0,25,88.32,2208.0,No
CUST-4697,Male,0,56,68.16,3816.96,No
CUST-4698,Female,1,63,86.7,5462.1,No
CUST-4699,Female,1,27,27.98,755.46,No
CUST-4700,Female,0,60,105.16,6309.599999999999,Yes
CUST-4701,Male,0,49,25.55,1251.95,No
CUST-4702,Female,0,65,34.87,2266.5499999999997,No
CUST-4703,Male,0,38,77.68,2951.84,No
CUST-4704,Male,1,52,93.94,4884.88,No
CUST-4705,Male,0,1,27.63,27.63,No
CUST-4706,Female,0,40,112.08,4483.2,No
CUST-4707,Male,0,21,117.36,2464.56,No
CUST-4708,Female,0,15,80.6,1209.0,No
CUST-4709,Female,0,50,68.12,3406.0,No
CUST-4710,Male,0,48,94.14,4518.72,No
CUST-4711,Male,0,32,52.84,1690.88,No
CUST-4712,Female,0,49,69.33,3397.17,No
CUST-4713,Male,0,68,111.62,7590.16,Yes
CUST-4714,Female,0,45,115.57,5200.65,No
CUST-4715,Male,0,32,112.71,3606.72,Yes
CUST-4716,Female,0,4,46.24,184.96,No
CUST-4717,Female,0,65,43.25,2811.25,No
CUST-4718,Female,1,71,49.77,3533.67,No
CUST-4719,Female,1,65,64.13,4168.45,No
CUST-4720,Male,1,18,51.42,925.5600000000001,No
CUST-4721,Male,0,54,57.42,3100.6800000000003,No
CUST-4722,Female,0,47,82.06,3856.82,Yes
CUST-4723,Female,0,6,96.25,577.5,No
CUST-4724,Male,1,66,93.56,6174.96,No
CUST-4725,Male,1,9,101.44,912.96,No
CUST-4726,Male,1,68,23.22,1578.96,No
CUST-4727,Male,0,23,24.77,569.71,No
CUST-4728,Male,1,43,98.94,4254.42,No
CUST-4729,Male,0,51,73.31,3738.81,Yes
CUST-4730,Female,0,25,77.81,1945.25,No
CUST-4731,Male,0,35,25.26,884.1,No
CUST-4732,Male,0,17,45.53,774.01,No
CUST-4733,Female,0,18,83.84,1509.1200000000001,No
CUST-4734,Male,0,27,105.92,2859.84,No
CUST-4735,Male,0,15,111.7,1675.5,No
CUST-4736,Male,0,69,70.04,4832.76,No
CUST-4737,Male,1,15,74.55,1118.25,No
CUST-4738,Male,0,42,103.3,4338.599999999999,Yes
CUST-4739,Female,0,34,73.76,2507.84,Yes
CUST-4740,Male,1,48,71.69,3441.12,Yes
CUST-4741,Female,1,8,110.51,884.08,No
CUST-4742,Female,0,10,98.99,989.9,No
CUST-4743,Male,0,5,110.91,554.55,No
CUST-4744,Female,0,48,41.82,2007.3600000000001,No
CUST-4745,Male,0,26,72.44,1883.44,No
CUST-4746,Female,0,23,104.25,2397.75,No
CUST-4747,Female,1,62,31.11,1928.82,No
CUST-4748,Male,0,13,99.47,1293.11,Yes
CUST-4749,Male,1,9,38.3,344.7,Yes
CUST-4750,Male,1,20,100.81,2016.2,Yes
CUST-4751,Male,1,57,81.2,4628.400000000001,No
CUST-4752,Male,0,24,39.32,943.6800000000001,No
CUST-4753,Female,1,33,67.34,2222.2200000000003,Yes
CUST-4754,Female,0,20,88.19,1763.8,No
CUST-4755,Female,0,60,83.39,5003.4,Yes
CUST-4756,Female,0,48,62.72,3010.56,No
CUST-4757,Female,0,64,109.94,7036.16,No
CUST-4758,Female,0,30,71.93,2157.9,Yes
CUST-4759,Female,0,17,70.59,1200.03,No
CUST-4760,Male,0,14,26.23,367.22,No
CUST-4761,Male,0,19,112.21,2131.99,No
CUST-4762,Female,0,71,37.71,2677.41,No
CUST-4763,Female,0,59,72.83,4296.97,No
CUST-4764,Male,1,67,100.36,6724.12,No
CUST-4765,Male,0,44,41.55,1828.1999999999998,No
CUST-4766,Male,0,32,72.74,2327.68,No
CUST-4767,Male,0,11,44.07,484.77,No
CUST-4768,Female,0,2,95.97,191.94,No
CUST-4769,Male,0,68,76.43,5197.240000000001,No
CUST-4770,Female,0,17,105.6,1795.1999999999998,No
CUST-4771,Female,1,40,109.46,4378.4,No
CUST-4772,Female,0,46,84.87,3904.0200000000004,No
CUST-4773,Male,0,4,92.54,370.16,No
CUST-4774,Male,0,38,74.92,2846.96,Yes
CUST-4775,Female,1,63,58.44,3681.72,No
CUST-4776,Female,0,29,84.81,2459.4900000000002,No
CUST-4777,Female,0,19,110.83,2105.77,No
CUST-4778,Male,0,29,61.67,1788.43,Yes
CUST-4779,Female,0,35,51.44,1800.3999999999999,Yes
CUST-4780,Male,0,70,58.84,4118.8,No
CUST-4781,Female,0,23,63.54,1461.42,No
CUST-4782,Female,0,46,27.36,1258.56,No
CUST-4783,Female,0,44,69.84,3072.96,No
CUST-4784,Male,0,48,69.43,3332.6400000000003,No
CUST-4785,Male,0,52,78.84,4099.68,No
CUST-4786,Female,0,8,56.28,450.24,No
CUST-4787,Male,0,55,81.31,4472.05,No
CUST-4788,Female,1,66,107.82,7116.12,No
CUST-4789,Male,1,40,115.55,4622.0,No
CUST-4790,Male,0,31,78.36,2429.16,No
CUST-4791,Male,0,48,24.26,1164.48,Yes
CUST-4792,Female,0,61,116.92,7132.12,Yes
CUST-4793,Male,0,52,90.59,4710.68,No
CUST-4794,Male,0,38,53.6,2036.8,No
CUST-4795,Female,1,36,34.72,1249.92,No
CUST-4796,Female,0,55,34.34,1888.7000000000003,Yes
CUST-4797,Female,0,13,36.77,478.01000000000005,No
CUST-4798,Female,0,37,24.56,908.7199999999999,No
CUST-4799,Male,0,47,110.22,5180.34,No
CUST-4800,Male,0,71,74.08,5259.68,No
CUST-4801,Male,0,22,90.0,1980.0,No
CUST-4802,Male,0,39,102.81,4009.59,No
CUST-4803,Male,1,58,99.15,5750.700000000001,No
CUST-4804,Female,0,30,108.26,3247.8,Yes
CUST-4805,Male,1,18,116.73,2101.14,Yes
CUST-4806,Male,1,18,63.91,1150.3799999999999,Yes
